mgra,msa,taz,nevshuttle_flag,cbshuttle_flag,op_nevshuttle_flag,op_cbshuttle_flag
832,0,3654,0,0,0,2016
833,0,3654,0,0,0,2016
834,0,3713,0,0,0,2016
835,0,3713,0,0,0,2016
836,0,3713,0,0,0,2016
837,0,3713,0,0,0,2016
838,0,3654,0,0,0,2016
839,0,3654,0,0,0,2016
840,0,3654,0,0,0,2016
841,0,3540,0,0,0,2016
842,0,3540,0,0,0,2016
843,0,3540,0,0,0,2016
844,0,3597,0,0,0,2016
845,0,3597,0,0,0,2016
846,0,3597,0,0,0,2016
847,0,3597,0,0,0,2016
848,0,3597,0,0,0,2016
849,0,3597,0,0,0,2016
850,0,3501,1,0,2025,2016
851,0,3501,1,0,2025,2016
852,0,3501,1,0,2025,2016
853,0,3501,1,0,2025,2016
854,0,3540,0,0,0,2016
855,0,3540,0,0,0,2016
856,0,3540,0,0,0,2016
857,0,3540,0,0,0,2016
858,0,3540,0,0,0,2016
859,0,3540,0,0,0,2016
860,0,3540,0,0,0,2016
861,0,3540,0,0,0,2016
862,0,3540,0,0,0,2016
863,0,3597,0,0,0,2016
864,0,3597,0,0,0,2016
865,0,3597,0,0,0,2016
866,0,3597,0,0,0,2016
867,0,3597,0,0,0,2016
868,0,3597,0,0,0,2016
869,0,3597,0,0,0,2016
870,0,3661,0,0,0,2016
871,0,3661,0,0,0,2016
872,0,3661,0,0,0,2016
873,0,3661,0,0,0,2016
874,0,3661,0,0,0,2016
875,0,3698,0,0,0,2016
876,0,3698,0,0,0,2016
877,0,3698,0,0,0,2016
878,0,3661,0,0,0,2016
879,0,3661,0,0,0,2016
880,0,3661,0,0,0,2016
881,0,3661,0,0,0,2016
882,0,3661,0,0,0,2016
883,0,3698,0,0,0,2016
884,0,3698,0,0,0,2016
885,0,3661,0,0,0,2016
886,0,3698,0,0,0,2016
887,0,3698,0,0,0,2016
888,0,3698,0,0,0,2016
889,0,3698,0,0,0,2016
890,0,3698,0,0,0,2016
891,0,3698,0,0,0,2016
892,0,3698,0,0,0,2016
893,0,3698,0,0,0,2016
894,0,3698,0,0,0,2016
895,0,3316,0,0,0,2016
896,0,3316,0,0,0,2016
897,0,3316,0,0,0,2016
898,0,3316,0,0,0,2016
899,0,3316,0,0,0,2016
900,0,3316,0,0,0,2016
901,0,3316,0,0,0,2016
902,0,3316,0,0,0,2016
903,0,3376,0,0,0,2016
904,0,3376,0,0,0,2016
905,0,3376,0,0,0,2016
906,0,3376,0,0,0,2016
907,0,3376,0,0,0,2016
908,0,3412,1,0,2025,2016
909,0,3410,1,0,2025,2016
910,0,3412,1,0,2025,2016
911,0,3347,0,0,0,2016
912,0,3347,0,0,0,2016
913,0,3347,1,0,2025,2016
914,0,3347,0,0,0,2016
915,0,3347,0,0,0,2016
916,0,3410,0,0,0,2016
917,0,3412,0,0,0,2016
918,0,3412,0,0,0,2016
919,0,3410,1,0,2025,2016
920,0,3410,0,0,0,2016
921,0,3442,0,0,0,2016
922,0,3442,0,0,0,2016
923,0,3460,0,0,0,2016
924,0,3460,0,0,0,2016
925,0,3442,0,0,0,2016
926,0,3460,0,0,0,2016
927,0,3442,0,0,0,2016
928,0,3460,0,0,0,2016
929,0,3460,0,0,0,2016
930,0,3548,0,0,0,2016
931,0,3548,0,0,0,2016
932,0,3460,0,0,0,2016
933,0,3548,0,0,0,2016
934,0,3525,1,0,2025,2016
935,0,3519,0,0,0,2016
936,0,3519,0,0,0,2016
937,0,3519,0,0,0,2016
938,0,3519,0,0,0,2016
939,0,3519,0,0,0,2016
940,0,3460,0,0,0,2016
941,0,3460,0,0,0,2016
942,0,3548,0,0,0,2016
943,0,3574,0,0,0,2016
944,0,3548,0,0,0,2016
945,0,3548,0,0,0,2016
946,0,3574,0,0,0,2016
947,0,3574,0,0,0,2016
948,0,3574,0,0,0,2016
949,0,3574,0,0,0,2016
950,0,3574,0,0,0,2016
951,0,3670,0,0,0,2016
952,0,3715,0,0,0,2016
953,0,3729,0,0,0,2016
954,0,3729,0,0,0,2016
955,0,3715,0,0,0,2016
956,0,3729,0,0,0,2016
957,0,3729,0,0,0,2016
958,0,3670,0,0,0,2016
959,0,3715,0,0,0,2016
960,0,3598,0,0,0,2016
961,0,3598,0,0,0,2016
962,0,3670,0,0,0,2016
963,0,3670,0,0,0,2016
964,0,3715,0,0,0,2016
965,0,3715,0,0,0,2016
966,0,3378,1,0,2025,2016
967,0,3378,1,0,2025,2016
968,0,3378,1,0,2025,2016
969,0,3378,1,0,2025,2016
970,0,3378,1,0,2025,2016
971,0,3378,1,0,2025,2016
972,0,3378,1,0,2025,2016
973,0,3378,1,0,2025,2016
974,0,3378,1,0,2025,2016
975,0,3378,1,0,2025,2016
976,0,3437,1,0,2025,2016
977,0,3437,1,0,2025,2016
978,0,3437,1,0,2025,2016
979,0,3437,1,0,2025,2016
980,0,3437,1,0,2025,2016
981,0,3437,1,0,2025,2016
982,0,3363,1,0,2025,2016
983,0,3363,1,0,2025,2016
984,0,3363,1,0,2025,2016
985,0,3363,1,0,2025,2016
986,0,3375,1,0,2025,2016
987,0,3363,1,0,2025,2016
988,0,3363,1,0,2025,2016
989,0,3363,1,0,2025,2016
990,0,3375,1,0,2025,2016
991,0,3375,1,0,2025,2016
992,0,3375,1,0,2025,2016
993,0,3375,1,0,2025,2016
994,0,3375,1,0,2025,2016
995,0,3375,1,0,2025,2016
996,0,3375,1,0,2025,2016
997,0,3375,1,0,2025,2016
998,0,3502,1,0,2025,2016
999,0,3502,1,0,2025,2016
1000,0,3502,1,0,2025,2016
1001,0,3502,0,0,0,2016
1002,0,3502,0,0,0,2016
1003,0,3502,0,0,0,2016
1004,0,3502,0,0,0,2016
1005,0,3590,0,0,0,2016
1006,0,3502,0,0,0,2016
1007,0,3502,1,0,2025,2016
1008,0,3502,0,0,0,2016
1009,0,3502,0,0,0,2016
1010,0,3502,0,0,0,2016
1011,0,3502,0,0,0,2016
1012,0,3590,0,0,0,2016
1013,0,3590,0,0,0,2016
1014,0,3590,0,0,0,2016
1015,0,3590,0,0,0,2016
1016,0,3505,1,0,2025,2016
1017,0,3505,1,0,2025,2016
1018,0,3505,0,0,0,2016
1019,0,3505,1,0,2025,2016
1020,0,3553,1,0,2025,2016
1021,0,3553,0,0,0,2016
1022,0,3553,0,0,0,2016
1023,0,3505,1,0,2025,2016
1024,0,3505,1,0,2025,2016
1025,0,3505,1,0,2025,2016
1026,0,3505,0,0,0,2016
1027,0,3553,0,0,0,2016
1028,0,3553,0,0,0,2016
1029,0,3640,0,0,0,2016
1030,0,3640,0,0,0,2016
1031,0,3626,0,0,0,2016
1032,0,3619,0,0,0,2016
1033,0,3626,0,0,0,2016
1034,0,3626,0,0,0,2016
1035,0,3626,0,0,0,2016
1036,0,3619,0,0,0,2016
1037,0,3619,0,0,0,2016
1038,0,3619,0,0,0,2016
1039,0,3619,0,0,0,2016
1040,0,3704,0,0,0,2016
1041,0,3705,0,0,0,2016
1042,0,3705,0,0,0,2016
1043,0,3796,0,0,0,2016
1044,0,3796,0,0,0,2016
1045,0,3687,0,0,0,2016
1046,0,3687,0,0,0,2016
1047,0,3705,0,0,0,2016
1048,0,3705,0,0,0,2016
1049,0,3705,0,0,0,2016
1050,0,3705,0,0,0,2016
1051,0,3796,0,0,0,2016
1052,0,3796,0,0,0,2016
1053,0,3796,0,0,0,2016
1054,0,3796,0,0,0,2016
1055,0,3796,0,0,0,2016
1056,0,3796,0,0,0,2016
1057,0,3849,0,0,0,2016
1058,0,3849,0,0,0,2016
1059,0,3849,0,0,0,2016
1060,0,3849,0,0,0,2016
1061,0,3093,0,0,0,2016
1062,0,3093,0,0,0,2016
1063,0,3098,0,0,0,2016
1064,0,3093,0,0,0,2016
1065,0,3098,0,0,0,2016
1066,0,3131,0,0,0,2016
1067,0,3093,0,0,0,2016
1068,0,3131,0,0,0,2016
1069,0,3131,0,0,0,2016
1070,0,3176,0,0,0,2016
1071,0,3176,0,0,0,2016
1072,0,3176,0,0,0,2016
1073,0,3176,0,0,0,2016
1074,0,3112,0,0,0,2016
1075,0,3112,0,0,0,2016
1076,0,3098,0,0,0,2016
1077,0,3131,0,0,0,2016
1078,0,3278,1,0,2025,2016
1079,0,3339,1,0,2025,2016
1080,0,3339,1,0,2025,2016
1081,0,3339,1,0,2025,2016
1082,0,3339,1,0,2025,2016
1083,0,3339,1,0,2025,2016
1084,0,3339,1,0,2025,2016
1085,0,3339,1,0,2025,2016
1086,0,3273,0,0,0,2016
1087,0,3273,0,0,0,2016
1088,0,3273,0,0,0,2016
1089,0,3273,0,0,0,2016
1090,0,3273,0,0,0,2016
1091,0,3195,0,0,0,2016
1092,0,3278,1,0,2025,2016
1093,0,3273,0,0,0,2016
1094,0,3273,0,0,0,2016
1095,0,3273,0,0,0,2016
1096,0,3195,0,0,0,2016
1097,0,3195,0,0,0,2016
1098,0,3195,0,0,0,2016
1099,0,3195,0,0,0,2016
1100,0,3278,1,0,2025,2016
1101,0,3200,0,0,0,2016
1102,0,3200,0,0,0,2016
1103,0,3200,0,0,0,2016
1104,0,3200,0,0,0,2016
1105,0,3200,0,0,0,2016
1106,0,3200,0,0,0,2016
1107,0,3200,0,0,0,2016
1108,0,3200,0,0,0,2016
1109,0,3241,0,0,0,2016
1110,0,3241,0,0,0,2016
1111,0,3241,0,0,0,2016
1112,0,3241,0,0,0,2016
1113,0,3241,0,0,0,2016
1114,0,3241,0,0,0,2016
1115,0,3241,0,0,0,2016
1116,0,3241,0,0,0,2016
1117,0,3301,0,0,0,2016
1118,0,3301,0,0,0,2016
1119,0,3301,0,0,0,2016
1120,0,3301,0,0,0,2016
1121,0,3301,0,0,0,2016
1122,0,3301,1,0,2025,2016
1123,0,3301,0,0,0,2016
1124,0,3301,1,0,2025,2016
1125,0,3301,0,0,0,2016
1126,0,3301,0,0,0,2016
1127,0,3301,1,0,2025,2016
1128,0,3301,0,0,0,2016
1129,0,3301,0,0,0,2016
1130,0,3301,0,0,0,2016
1131,0,3301,0,0,0,2016
1132,0,3231,0,0,0,2016
1133,0,3231,0,0,0,2016
1134,0,3231,0,0,0,2016
1135,0,3231,0,0,0,2016
1136,0,3231,0,0,0,2016
1137,0,3231,0,0,0,2016
1138,0,3231,0,0,0,2016
1139,0,3294,0,0,0,2016
1140,0,3294,0,0,0,2016
1141,0,3303,0,0,0,2016
1142,0,3294,0,0,0,2016
1143,0,3303,0,0,0,2016
1144,0,3294,0,0,0,2016
1145,0,3294,0,0,0,2016
1146,0,3303,0,0,0,2016
1147,0,3303,0,0,0,2016
1148,0,3303,0,0,0,2016
1149,0,3303,0,0,0,2016
1150,0,3303,0,0,0,2016
1151,0,3303,0,0,0,2016
1152,0,3303,0,0,0,2016
1153,0,3303,0,0,0,2016
1154,0,3231,0,0,0,2016
1155,0,3231,0,0,0,2016
1156,0,3279,0,0,0,2016
1157,0,3279,0,0,0,2016
1158,0,3279,0,0,0,2016
1159,0,3279,0,0,0,2016
1160,0,3294,0,0,0,2016
1161,0,3303,0,0,0,2016
1162,0,3345,0,0,0,2016
1163,0,3345,0,0,0,2016
1164,0,3345,0,0,0,2016
1165,0,3345,0,0,0,2016
1166,0,3345,0,0,0,2016
1167,0,3345,0,0,0,2016
1168,0,3294,0,0,0,2016
1169,0,3345,0,0,0,2016
1170,0,3345,0,0,0,2016
1171,0,3345,0,0,0,2016
1172,0,3345,0,0,0,2016
1173,0,3417,0,0,0,2016
1174,0,3417,0,0,0,2016
1175,0,3417,0,0,0,2016
1176,0,3417,0,0,0,2016
1177,0,3404,0,0,0,2016
1178,0,3486,0,0,0,2016
1179,0,3490,0,0,0,2016
1180,0,3490,0,0,0,2016
1181,0,3490,0,0,0,2016
1182,0,3486,0,0,0,2016
1183,0,3490,0,0,0,2016
1184,0,3404,0,0,0,2016
1185,0,3404,0,0,0,2016
1186,0,3404,0,0,0,2016
1187,0,3417,0,0,0,2016
1188,0,3404,0,0,0,2016
1189,0,3404,0,0,0,2016
1190,0,3404,0,0,0,2016
1191,0,3490,0,0,0,2016
1192,0,3490,0,0,0,2016
1193,0,3490,0,0,0,2016
1194,0,3490,0,0,0,2016
1195,0,3490,0,0,0,2016
1196,0,3490,0,0,0,2016
1197,0,3490,0,0,0,2016
1198,0,3133,0,0,0,2016
1199,0,3145,0,0,0,2016
1200,0,3133,0,0,0,2016
1201,0,3145,0,0,0,2016
1202,0,3145,0,0,0,2016
1203,0,3145,0,0,0,2016
1204,0,3133,0,0,0,2016
1205,0,3111,0,0,0,2016
1206,0,3111,0,0,0,2016
1207,0,3142,0,0,0,2016
1208,0,3202,0,0,0,2016
1209,0,3202,0,0,0,2016
1210,0,3206,0,0,0,2016
1211,0,3142,0,0,0,2016
1212,0,3142,0,0,0,2016
1213,0,3142,0,0,0,2016
1214,0,3206,0,0,0,2016
1215,0,3206,0,0,0,2016
1216,0,3219,0,0,0,2016
1217,0,3219,0,0,0,2016
1218,0,3219,0,0,0,2016
1219,0,3219,0,0,0,2016
1220,0,3219,0,0,0,2016
1221,0,3206,0,0,0,2016
1222,0,3202,0,0,0,2016
1223,0,3219,0,0,0,2016
1224,0,3219,0,0,0,2016
1225,0,3202,0,0,0,2016
1226,0,3205,0,0,0,2016
1227,0,3205,0,0,0,2016
1228,0,3205,0,0,0,2016
1229,0,3205,0,0,0,2016
1230,0,3205,0,0,0,2016
1231,0,3205,0,0,0,2016
1232,0,3226,0,0,0,2016
1233,0,3226,0,0,0,2016
1234,0,3226,0,0,0,2016
1235,0,3226,0,0,0,2016
1236,0,3199,0,0,0,2016
1237,0,3199,0,0,0,2016
1238,0,3199,0,0,0,2016
1239,0,3199,0,0,0,2016
1240,0,3199,0,0,0,2016
1241,0,3199,0,0,0,2016
1242,0,3199,0,0,0,2016
1243,0,3199,0,0,0,2016
1244,0,3199,0,0,0,2016
1245,0,3225,0,0,0,2016
1246,0,3225,0,0,0,2016
1247,0,3225,0,0,0,2016
1248,0,3225,0,0,0,2016
1249,0,3225,0,0,0,2016
1250,0,3159,0,0,0,2016
1251,0,3159,0,0,0,2016
1252,0,3159,0,0,0,2016
1253,0,3205,0,0,0,2016
1254,0,3159,0,0,0,2016
1255,0,3159,0,0,0,2016
1256,0,3132,0,0,0,2016
1257,0,3132,0,0,0,2016
1258,0,3132,0,0,0,2016
1259,0,3824,0,0,0,2016
1260,0,3824,0,0,0,2016
1261,0,3824,0,0,0,2016
1262,0,3824,0,0,0,2016
1263,0,3917,0,0,0,2016
1264,0,3824,0,0,0,2016
1265,0,3917,0,0,0,2016
1266,0,3917,0,0,0,2016
1267,0,3917,0,0,0,2016
1268,0,3917,0,0,0,2016
1269,0,3917,0,0,0,2016
1270,0,3917,0,0,0,2016
1271,0,3973,0,0,0,2016
1272,0,3917,0,0,0,2016
1273,0,3917,0,0,0,2016
1274,0,3973,0,0,0,2016
1275,0,3824,0,0,0,2016
1276,0,3973,0,0,0,2016
1277,0,3973,0,0,0,2016
1278,0,3973,0,0,0,2016
1279,0,3973,0,0,0,2016
1280,0,3973,0,0,0,2016
1281,0,3973,0,0,0,2016
1282,0,3973,0,0,0,2016
1283,0,3973,0,0,0,2016
1284,0,3973,0,0,0,2016
1285,0,3973,0,0,0,2016
1286,0,3973,0,0,0,2016
1287,0,3973,0,0,0,2016
1288,0,3630,0,0,0,2016
1289,0,3630,0,0,0,2016
1290,0,3728,0,0,0,2016
1291,0,3741,0,0,0,2016
1292,0,3630,0,0,0,2016
1293,0,3630,0,0,0,2016
1294,0,3771,0,0,0,2016
1295,0,3744,0,0,0,2016
1296,0,3744,0,0,0,2016
1297,0,3744,0,0,0,2016
1298,0,3794,0,0,0,2016
1299,0,3797,0,0,0,2016
1300,0,3794,0,0,0,2016
1301,0,3797,0,0,0,2016
1302,0,3794,0,0,0,2016
1303,0,3794,0,0,0,2016
1304,0,3797,0,0,0,2016
1305,0,3797,0,0,0,2016
1306,0,3794,0,0,0,2016
1307,0,3797,0,0,0,2016
1308,0,3794,0,0,0,2016
1309,0,3833,0,0,0,2016
1310,0,3920,0,0,0,2016
1311,0,3920,0,0,0,2016
1312,0,3833,0,0,0,2016
1313,0,3833,0,0,0,2016
1314,0,3833,0,0,0,2016
1315,0,3833,0,0,0,2016
1316,0,3833,0,0,0,2016
1317,0,3920,0,0,0,2016
1318,0,3833,0,0,0,2016
1319,0,3833,0,0,0,2016
1320,0,4018,0,0,0,2016
1321,0,4018,0,0,0,2016
1322,0,4018,0,0,0,2016
1323,0,4099,0,0,0,2016
1324,0,4099,0,0,0,2016
1325,0,4099,0,0,0,2016
1326,0,4099,0,0,0,2016
1327,0,4099,0,0,0,2016
1328,0,4099,0,0,0,2016
1329,0,4099,0,0,0,2016
1330,0,4099,0,0,0,2016
1331,0,4046,0,0,0,2016
1332,0,4018,0,0,0,2016
1333,0,4046,0,0,0,2016
1334,0,4046,0,0,0,2016
1335,0,4099,0,0,0,2016
1336,0,4246,0,0,0,2016
1337,0,4246,0,0,0,2016
1338,0,4246,0,0,0,2016
1339,0,4270,0,0,0,2016
1340,0,4270,0,0,0,2016
1341,0,4270,0,0,0,2016
1342,0,4270,0,0,0,2016
1343,0,4122,0,0,0,2016
1344,0,4170,0,0,0,2016
1345,0,4170,0,0,0,2016
1346,0,4170,0,0,0,2016
1347,0,4170,0,0,0,2016
1348,0,4170,0,0,0,2016
1349,0,4170,0,0,0,2016
1350,0,4122,0,0,0,2016
1351,0,4122,0,0,0,2016
1352,0,4186,0,0,0,2016
1353,0,4186,0,0,0,2016
1354,0,4208,0,0,0,2016
1355,0,4208,0,0,0,2016
1356,0,4186,0,0,0,2016
1357,0,4186,0,0,0,2016
1358,0,4208,0,0,0,2016
1359,0,4208,0,0,0,2016
1360,0,4208,0,0,0,2016
1361,0,4122,0,0,0,2016
1362,0,4122,0,0,0,2016
1363,0,4186,0,0,0,2016
1364,0,4186,0,0,0,2016
1365,0,4186,0,0,0,2016
1366,0,4186,0,0,0,2016
1367,0,4186,0,0,0,2016
1368,0,4186,0,0,0,2016
1369,0,3995,0,0,0,2016
1370,0,3995,0,0,0,2016
1371,0,3995,0,0,0,2016
1372,0,4064,0,0,0,2016
1373,0,3995,0,0,0,2016
1374,0,4064,0,0,0,2016
1375,0,3995,0,0,0,2016
1376,0,4064,0,0,0,2016
1377,0,4149,0,0,0,2016
1378,0,4149,0,0,0,2016
1379,0,4149,0,0,0,2016
1380,0,4149,0,0,0,2016
1381,0,4149,0,0,0,2016
1382,0,4149,0,0,0,2016
1383,0,4149,0,0,0,2016
1384,0,4149,0,0,0,2016
1385,0,4149,0,0,0,2016
1386,0,3992,0,0,0,2016
1387,0,3992,0,0,0,2016
1388,0,3992,0,0,0,2016
1389,0,3992,0,0,0,2016
1390,0,4121,0,0,0,2016
1391,0,4121,0,0,0,2016
1392,0,4121,0,0,0,2016
1393,0,4222,0,0,0,2016
1394,0,4222,0,0,0,2016
1395,0,4222,0,0,0,2016
1396,0,3993,0,0,0,2016
1397,0,4221,0,0,0,2016
1398,0,4222,0,0,0,2016
1399,0,4222,0,0,0,2016
1400,0,4222,0,0,0,2016
1401,0,4222,0,0,0,2016
1402,0,4222,0,0,0,2016
1403,0,4222,0,0,0,2016
1404,0,4222,0,0,0,2016
1405,0,4222,0,0,0,2016
1406,0,4222,0,0,0,2016
1407,0,4222,0,0,0,2016
1408,0,4273,0,0,0,2016
1409,0,4222,0,0,0,2016
1410,0,4222,0,0,0,2016
1411,0,4222,0,0,0,2016
1412,0,4221,0,0,0,2016
1413,0,4221,0,0,0,2016
1414,0,4273,0,0,0,2016
1415,0,4273,0,0,0,2016
1416,0,4273,0,0,0,2016
1417,0,4221,0,0,0,2016
1418,0,4067,0,0,0,2016
1419,0,4067,0,0,0,2016
1420,0,4067,0,0,0,2016
1421,0,4067,0,0,0,2016
1422,0,4067,0,0,0,2016
1423,0,4067,0,0,0,2016
1424,0,4184,0,0,0,2016
1425,0,4184,0,0,0,2016
1426,0,4184,0,0,0,2016
1427,0,4184,0,0,0,2016
1428,0,4184,0,0,0,2016
1429,0,4184,0,0,0,2016
1430,0,4184,0,0,0,2016
1431,0,4184,0,0,0,2016
1432,0,4184,0,0,0,2016
1433,0,4184,0,0,0,2016
1434,0,4184,0,0,0,2016
1435,0,4295,0,0,0,2016
1436,0,4295,0,0,0,2016
1437,0,4295,0,0,0,2016
1438,0,4295,0,0,0,2016
1439,0,4305,0,0,0,2016
1440,0,4305,0,0,0,2016
1441,0,4305,0,0,0,2016
1442,0,4305,0,0,0,2016
1443,0,4295,0,0,0,2016
1444,0,4305,0,0,0,2016
1445,0,4305,0,0,0,2016
1446,0,4305,0,0,0,2016
1447,0,4305,0,0,0,2016
1448,0,4189,0,0,0,2016
1449,0,4189,0,0,0,2016
1450,0,4189,0,0,0,2016
1451,0,4189,0,0,0,2016
1452,0,4189,0,0,0,2016
1453,0,4189,0,0,0,2016
1454,0,4189,0,0,0,2016
1455,0,4210,0,0,0,2016
1456,0,4218,0,0,0,2016
1457,0,4210,0,0,0,2016
1458,0,4210,0,0,0,2016
1459,0,4218,0,0,0,2016
1460,0,4218,0,0,0,2016
1461,0,4210,0,0,0,2016
1462,0,4218,0,0,0,2016
1463,0,4265,0,0,0,2016
1464,0,4265,0,0,0,2016
1465,0,4265,0,0,0,2016
1466,0,4265,0,0,0,2016
1467,0,4265,0,0,0,2016
1468,0,4265,0,0,0,2016
1469,0,4265,0,0,0,2016
1470,0,4168,0,0,0,2016
1471,0,4168,0,0,0,2016
1472,0,4168,0,0,0,2016
1473,0,4168,0,0,0,2016
1474,0,4240,0,0,0,2016
1475,0,4240,0,0,0,2016
1476,0,4240,0,0,0,2016
1477,0,4240,0,0,0,2016
1478,0,4168,0,0,0,2016
1479,0,4191,0,0,0,2016
1480,0,4168,0,0,0,2016
1481,0,4191,0,0,0,2016
1482,0,4191,0,0,0,2016
1483,0,4168,0,0,0,2016
1484,0,4168,0,0,0,2016
1485,0,4191,0,0,0,2016
1486,0,4240,0,0,0,2016
1487,0,4240,0,0,0,2016
1488,0,4240,0,0,0,2016
1489,0,4266,0,0,0,2016
1490,0,4267,0,0,0,2016
1491,0,4267,0,0,0,2016
1492,0,4267,0,0,0,2016
1493,0,4266,0,0,0,2016
1494,0,4267,0,0,0,2016
1495,0,4267,0,0,0,2016
1496,0,4266,0,0,0,2016
1497,0,4309,0,0,0,2016
1498,0,4309,0,0,0,2016
1499,0,4266,0,0,0,2016
1500,0,4266,0,0,0,2016
1501,0,4309,0,0,0,2016
1502,0,4309,0,0,0,2016
1503,0,4309,0,0,0,2016
1504,0,4309,0,0,0,2016
1505,0,4309,0,0,0,2016
1506,0,4309,0,0,0,2016
1507,0,4309,0,0,0,2016
1508,0,4250,0,0,0,2016
1509,0,4250,0,0,0,2016
1510,0,4250,0,0,0,2016
1511,0,4250,0,0,0,2016
1512,0,4250,0,0,0,2016
1513,0,4250,0,0,0,2016
1514,0,4250,0,0,0,2016
1515,0,4250,0,0,0,2016
1516,0,4256,0,0,0,2016
1517,0,4250,0,0,0,2016
1518,0,4250,0,0,0,2016
1519,0,4256,0,0,0,2016
1520,0,4250,0,0,0,2016
1521,0,4250,0,0,0,2016
1522,0,4250,0,0,0,2016
1523,0,4250,0,0,0,2016
1524,0,4250,0,0,0,2016
1525,0,4250,0,0,0,2016
1526,0,4250,0,0,0,2016
1527,0,4250,0,0,0,2016
1528,0,4250,0,0,0,2016
1529,0,4253,0,0,0,2016
1530,0,4253,0,0,0,2016
1531,0,4253,0,0,0,2016
1532,0,4276,0,0,0,2016
1533,0,4276,0,0,0,2016
1534,0,4276,0,0,0,2016
1535,0,4282,0,0,0,2016
1536,0,4282,0,0,0,2016
1537,0,4293,0,0,0,2016
1538,0,4282,0,0,0,2016
1539,0,4282,0,0,0,2016
1540,0,4293,0,0,0,2016
1541,0,4253,0,0,0,2016
1542,0,4253,0,0,0,2016
1543,0,4253,0,0,0,2016
1544,0,4253,0,0,0,2016
1545,0,4253,0,0,0,2016
1546,0,4282,0,0,0,2016
1547,0,4282,0,0,0,2016
1548,0,4293,0,0,0,2016
1549,0,4293,0,0,0,2016
1550,0,4282,0,0,0,2016
1551,0,4253,0,0,0,2016
1552,0,4282,0,0,0,2016
1553,0,4293,0,0,0,2016
1554,0,4293,0,0,0,2016
1555,0,4293,0,0,0,2016
1556,0,4293,0,0,0,2016
1557,0,4293,0,0,0,2016
1558,0,4293,0,0,0,2016
1559,0,4376,0,0,0,2016
1560,0,4376,0,0,0,2016
1561,0,4376,0,0,0,2016
1562,0,4376,0,0,0,2016
1563,0,4376,0,0,0,2016
1564,0,4376,0,0,0,2016
1565,0,4345,0,0,0,2016
1566,0,4345,0,0,0,2016
1567,0,4345,0,0,0,2016
1568,0,4345,0,0,0,2016
1569,0,4381,0,0,0,2016
1570,0,4381,0,0,0,2016
1571,0,4381,0,0,0,2016
1572,0,4381,0,0,0,2016
1573,0,4406,0,0,0,2016
1574,0,4406,0,0,0,2016
1575,0,4406,0,0,0,2016
1576,0,4342,0,0,0,2016
1577,0,4342,0,0,0,2016
1578,0,4342,0,0,0,2016
1579,0,4402,0,0,0,2016
1580,0,4402,0,0,0,2016
1581,0,4410,0,0,0,2016
1582,0,4402,0,0,0,2016
1583,0,4410,0,0,0,2016
1584,0,4402,0,0,0,2016
1585,0,4402,0,0,0,2016
1586,0,4410,0,0,0,2016
1587,0,4410,0,0,0,2016
1588,0,4410,0,0,0,2016
1589,0,4410,0,0,0,2016
1590,0,4410,0,0,0,2016
1591,0,4410,0,0,0,2016
1592,0,4410,0,0,0,2016
1593,0,4410,0,0,0,2016
1594,0,4410,0,0,0,2016
1595,0,4410,0,0,0,2016
1596,0,4410,0,0,0,2016
1597,0,4421,0,0,0,2016
1598,0,4421,0,0,0,2016
1599,0,4421,0,0,0,2016
1600,0,4421,0,0,0,2016
1601,0,4421,0,0,0,2016
1602,0,4435,0,0,0,2016
1603,0,4421,0,0,0,2016
1604,0,4435,0,0,0,2016
1605,0,4435,0,0,0,2016
1606,0,4435,0,0,0,2016
1607,0,4435,0,0,0,2016
1608,0,4435,0,0,0,2016
1609,0,4448,0,0,0,2016
1610,0,4448,0,0,0,2016
1611,0,4454,0,0,0,2016
1612,0,4454,0,0,0,2016
1613,0,4448,0,0,0,2016
1614,0,4454,0,0,0,2016
1615,0,4454,0,0,0,2016
1616,0,4454,0,0,0,2016
1617,0,4454,0,0,0,2016
1618,0,4454,0,0,0,2016
1619,0,4454,0,0,0,2016
1620,2,4475,0,0,0,2016
1621,2,4537,0,0,0,2016
1622,2,4552,0,0,0,2016
1623,2,4522,0,0,0,2016
1624,2,4522,0,0,0,2016
1625,2,4490,0,0,0,2016
1626,2,4522,0,0,0,2016
1627,2,4522,0,0,0,2016
1628,2,4522,0,0,0,2016
1629,2,4504,0,0,0,2016
1630,2,4504,0,0,0,2016
1631,2,4504,0,0,0,2016
1632,2,4504,0,0,0,2016
1633,2,4504,0,0,0,2016
1634,2,4504,0,0,0,2016
1635,2,4504,0,0,0,2016
1636,2,4533,0,0,0,2016
1637,2,4533,0,0,0,2016
1638,2,4533,0,0,0,2016
1639,2,4533,0,0,0,2016
1640,2,4533,0,0,0,2016
1641,2,4533,0,0,0,2016
1642,2,4533,0,0,0,2016
1643,2,4490,0,0,0,2016
1644,2,4490,0,0,0,2016
1645,2,4490,0,0,0,2016
1646,2,4490,0,0,0,2016
1647,2,4490,0,0,0,2016
1648,2,4504,0,0,0,2016
1649,2,4504,0,0,0,2016
1650,2,4490,0,0,0,2016
1651,0,4475,0,0,0,2016
1652,0,4475,0,0,0,2016
1653,0,4475,0,0,0,2016
1654,0,4475,0,0,0,2016
1655,0,4475,0,0,0,2016
1656,0,4475,0,0,0,2016
1657,0,4490,0,0,0,2016
