mgra,msa,taz
12200,1,1973
12201,1,1983
12202,1,1973
12203,1,1983
12204,1,1983
12205,1,1983
12206,1,1973
12207,1,1973
12208,1,1968
12209,1,1968
12210,1,1968
12211,1,2000
12212,1,2000
12213,1,2000
12214,1,2000
12215,1,2006
12216,1,2006
12217,1,2000
12218,1,2020
12219,1,2011
12220,1,2011
12221,1,2040
12222,1,2040
12223,1,2040
12224,1,2040
12225,1,2040
12226,1,2050
12227,1,2050
12228,1,2050
12229,1,2011
12230,1,2012
12231,1,2012
12232,1,2011
12233,1,2011
12234,1,2012
12235,1,2012
12236,1,2040
12237,1,2040
12238,1,2021
12239,1,2023
12240,1,2025
12241,1,2023
12242,1,2032
12243,1,2025
12244,1,2032
12245,1,2032
12246,1,2038
12247,1,2020
12248,1,2038
12249,1,2038
12250,1,2038
12251,1,2038
12252,1,2038
12253,1,2015
12254,1,2017
12255,1,2015
12256,1,2025
12257,1,2025
12258,1,2026
12259,1,2029
12260,1,2015
12261,1,2025
12262,1,2029
12263,1,2029
12264,1,2025
12265,1,2021
12266,1,2021
12267,1,2021
12268,1,2024
12269,1,2024
12270,1,2024
12271,1,2031
12272,1,2020
12273,1,2020
12274,1,2020
12275,1,2020
12276,1,2031
12277,1,2020
12278,1,2031
12279,1,2031
12280,1,2031
12281,1,2020
12282,1,2041
12283,1,2041
12284,1,2047
12285,1,2047
12286,1,2057
12287,1,2064
12288,1,2073
12289,1,2064
12290,1,2057
12291,1,2073
12292,1,2053
12293,1,2047
12294,1,2047
12295,1,2053
12296,1,2055
12297,1,2055
12298,1,2055
12299,1,2060
12300,1,2055
12301,1,2060
12302,1,2053
12303,1,2053
12304,1,2081
12305,1,2053
12306,1,2081
12307,1,2081
12308,1,2081
12309,1,2081
12310,1,2053
12311,1,2073
12312,1,2092
12313,1,2081
12314,1,2112
12315,1,2081
12316,1,2081
12317,1,1927
12318,1,1927
12319,1,1927
12320,1,1948
12321,1,1927
12322,1,1927
12323,1,1948
12324,1,1948
12325,1,1927
12326,1,1948
12327,1,1948
12328,1,1925
12329,1,1925
12330,1,1925
12331,1,1925
12332,1,1926
12333,1,1926
12334,1,1933
12335,1,1928
12336,1,1928
12337,1,1928
12338,1,1933
12339,1,1933
12340,1,1928
12341,1,1950
12342,1,1950
12343,1,1950
12344,1,1950
12345,1,1950
12346,1,1964
12347,1,1971
12348,1,1971
12349,1,1979
12350,1,1964
12351,1,1979
12352,1,1979
12353,1,1979
12354,1,1979
12355,1,1964
12356,1,1979
12357,1,1979
12358,1,1971
12359,1,1931
12360,1,1931
12361,1,1931
12362,1,1931
12363,1,1930
12364,1,1929
12365,1,1929
12366,1,1930
12367,1,1929
12368,1,1930
12369,1,1930
12370,1,1930
12371,1,1930
12372,1,1930
12373,1,1931
12374,1,1931
12375,1,1929
12376,1,1930
12377,1,1930
12378,1,1929
12379,1,1930
12380,1,1929
12381,1,1930
12382,1,1931
12383,1,1930
12384,1,1931
12385,1,1931
12386,1,1931
12387,1,1982
12388,1,1984
12389,1,1982
12390,1,1984
12391,1,1984
12392,1,1982
12393,1,1991
12394,1,1982
12395,1,1982
12396,1,1984
12397,1,1984
12398,1,1992
12399,1,1993
12400,1,1993
12401,1,1993
12402,1,1992
12403,1,1997
12404,1,1984
12405,1,1993
12406,1,1993
12407,1,1993
12408,1,1992
12409,1,1993
12410,1,1993
12411,1,2003
12412,1,2003
12413,1,1992
12414,1,2004
12415,1,2003
12416,1,1997
12417,1,2008
12418,1,2008
12419,1,2008
12420,1,1997
12421,1,2003
12422,1,1991
12423,1,2003
12424,1,2014
12425,1,2008
12426,1,2008
12427,1,1991
12428,1,2004
12429,1,2022
12430,1,1991
12431,1,2022
12432,1,2014
12433,1,2014
12434,1,2022
12435,1,1931
12436,1,1931
12437,1,1931
12438,1,1984
12439,1,1756
12440,1,1756
12441,1,1756
12442,1,1756
12443,1,1756
12444,1,1756
12445,1,1801
12446,1,1801
12447,1,1801
12448,1,1801
12449,1,1827
12450,1,1827
12451,1,1827
12452,1,1827
12453,1,1858
12454,1,1858
12455,1,1858
12456,1,1858
12457,1,1883
12458,1,1883
12459,1,1888
12460,1,1888
12461,1,1888
12462,1,1888
12463,1,1888
12464,1,1883
12465,1,1883
12466,1,1888
12467,1,1888
12468,1,1937
12469,1,1883
12470,1,1937
12471,1,1937
12472,1,1937
12473,1,1782
12474,1,1782
12475,1,1757
12476,1,1757
12477,1,1757
12478,1,1733
12479,1,1733
12480,1,1733
12481,1,1733
12482,1,1712
12483,1,1719
12484,1,1712
12485,1,1712
12486,1,1719
12487,1,1719
12488,1,1719
12489,1,1740
12490,1,1742
12491,1,1740
12492,1,1742
12493,1,1742
12494,1,1742
12495,1,1782
12496,1,1718
12497,1,1718
12498,1,1718
12499,1,1740
12500,1,1740
12501,1,1740
12502,1,1755
12503,1,1755
12504,1,1742
12505,1,1742
12506,1,1742
12507,1,1708
12508,1,1708
12509,1,1708
12510,1,1708
12511,1,1708
12512,1,1708
12513,1,1708
12514,1,1708
12515,1,1737
12516,1,1737
12517,1,1737
12518,1,1737
12519,1,1737
12520,1,1737
12521,1,1737
12522,1,1737
12523,1,1737
12524,1,1737
12525,1,1737
12526,1,1737
12527,1,1778
12528,1,1807
12529,1,1807
12530,1,1807
12531,1,1807
12532,1,1778
12533,1,1778
12534,1,1807
12535,1,1807
12536,1,1807
12537,1,1807
12538,1,1786
12539,1,1786
12540,1,1786
12541,1,1786
12542,1,1786
12543,1,1786
12544,1,1741
12545,1,1741
12546,1,1741
12547,1,1741
12548,1,1741
12549,1,1741
12550,1,1741
12551,1,1741
12552,1,1741
12553,1,1741
12554,1,1778
12555,1,1778
12556,1,1778
12557,1,1778
12558,1,1786
12559,1,1786
12560,1,1798
12561,1,1807
12562,1,1807
12563,1,1786
12564,1,1798
12565,1,1786
12566,1,1798
12567,1,1798
12568,1,1798
12569,1,1798
12570,1,1786
12571,1,1778
12572,1,1807
12573,1,1807
12574,1,1807
12575,1,1807
12576,1,1786
12577,1,1828
12578,1,1828
12579,1,1828
12580,1,1828
12581,1,1828
12582,1,1818
12583,1,1818
12584,1,1818
12585,1,1829
12586,1,1818
12587,1,1829
12588,1,1829
12589,1,1794
12590,1,1794
12591,1,1794
12592,1,1794
12593,1,1808
12594,1,1808
12595,1,1811
12596,1,1811
12597,1,1808
12598,1,1808
12599,1,1808
12600,1,1808
12601,1,1808
12602,1,1780
12603,1,1781
12604,1,1781
12605,1,1792
12606,1,1792
12607,1,1792
12608,1,1792
12609,1,1792
12610,1,1822
12611,1,1822
12612,1,1822
12613,1,1822
12614,1,1822
12615,1,1766
12616,1,1766
12617,1,1839
12618,1,1839
12619,1,1856
12620,1,1856
12621,1,1867
12622,4,1482
12623,4,1482
12624,4,1495
12625,4,1482
12626,4,1482
12627,4,1495
12628,4,1495
12629,4,1495
12630,4,1495
12631,4,1495
12632,4,1495
12633,4,1482
12634,4,1510
12635,4,1495
12636,4,1510
12637,4,1517
12638,4,1510
12639,4,1517
12640,4,1510
12641,4,1517
12642,4,1547
12643,4,1562
12644,4,1547
12645,4,1562
12646,4,1562
12647,4,1510
12648,4,1512
12649,4,1512
12650,4,1512
12651,4,1512
12652,4,1512
12653,4,1512
12654,4,1547
12655,4,1547
12656,4,1613
12657,4,1613
12658,4,1642
12659,4,1642
12660,4,1665
12661,4,1665
12662,4,1679
12663,4,1809
12664,4,1795
12665,4,1795
12666,4,1795
12667,4,1604
12668,4,1604
12669,4,1604
12670,4,1633
12671,4,1604
12672,4,1604
12673,4,1604
12674,4,1633
12675,4,1633
12676,4,1604
12677,4,1604
12678,4,1633
12679,4,1633
12680,4,1633
12681,4,1633
12682,4,1633
12683,4,1633
12684,4,1633
12685,4,1633
12686,4,1633
12687,4,1633
12688,4,1633
12689,4,1633
12690,4,1715
12691,4,1715
12692,4,1715
12693,4,1715
12694,4,1715
12695,4,1715
12696,4,1715
12697,4,1715
12698,4,1739
12699,4,1739
12700,4,1739
12701,4,1739
12702,4,1739
12703,4,1739
12704,4,1739
12705,4,1739
12706,4,1739
12707,4,1739
12708,4,1739
12709,4,1739
12710,4,1739
12711,4,1739
12712,4,1739
12713,4,1739
12714,4,1739
12715,4,1739
12716,4,1739
12717,4,1739
12718,4,1739
12719,4,1739
12720,4,1604
12721,4,1580
12722,4,1580
12723,4,1624
12724,4,1580
12725,4,1624
12726,4,1624
12727,4,1580
12728,4,1624
12729,4,1624
12730,4,1624
12731,4,1624
12732,4,1624
12733,4,1668
12734,4,1624
12735,4,1668
12736,4,1668
12737,4,1668
12738,4,1668
12739,4,1668
12740,4,1624
12741,4,1624
12742,4,1624
12743,4,1668
12744,4,1668
12745,4,1668
12746,4,1668
12747,4,1668
12748,4,1668
12749,4,1668
12750,4,1544
12751,4,1544
12752,4,1544
12753,4,1544
12754,4,1563
12755,4,1563
12756,4,1563
12757,4,1563
12758,4,1544
12759,4,1544
12760,4,1544
12761,4,1597
12762,4,1604
12763,4,1563
12764,4,1544
12765,4,1612
12766,4,1597
12767,4,1597
12768,4,1604
12769,4,1612
12770,4,1597
12771,4,1612
12772,4,1597
12773,4,1597
12774,4,1612
12775,4,1612
12776,4,1597
12777,4,1612
12778,4,1597
12779,4,1597
12780,4,1597
12781,4,1612
12782,4,1664
12783,4,1664
12784,4,1664
12785,4,1664
12786,4,1604
12787,4,1612
12788,4,1612
12789,4,1669
12790,4,1664
12791,4,1669
12792,4,1669
12793,4,1669
12794,4,1669
12795,4,1669
12796,4,1682
12797,4,1664
12798,4,1682
12799,4,1664
12800,4,1669
12801,4,1668
12802,4,1682
12803,4,1664
12804,4,1669
12805,4,1682
12806,4,1682
12807,4,1682
12808,4,1669
12809,4,1669
12810,4,1682
12811,4,1700
12812,4,1682
12813,4,1669
12814,4,1682
12815,4,1703
12816,4,1669
12817,4,1668
12818,4,1700
12819,4,1700
12820,4,1669
12821,4,1700
12822,4,1669
12823,4,1703
12824,4,1703
12825,4,1700
12826,4,1700
12827,4,1703
12828,4,1669
12829,4,1669
12830,4,1669
12831,4,1703
12832,4,1703
12833,4,1700
12834,4,1700
12835,4,1703
12836,4,1703
12837,4,1703
12838,4,1703
12839,4,1450
12840,4,1457
12841,4,1473
12842,4,1473
12843,4,1473
12844,4,1457
12845,4,1457
12846,4,1473
12847,4,1457
12848,4,1473
12849,4,1473
12850,4,1473
12851,4,1473
12852,4,1456
12853,4,1457
12854,4,1457
12855,4,1456
12856,4,1457
12857,4,1457
12858,4,1457
12859,4,1478
12860,4,1478
12861,4,1478
12862,4,1457
12863,4,1486
12864,4,1489
12865,4,1486
12866,4,1496
12867,4,1489
12868,4,1496
12869,4,1496
12870,4,1489
12871,4,1496
12872,4,1484
12873,4,1484
12874,4,1484
12875,4,1484
12876,4,1484
12877,4,1484
12878,4,1484
12879,4,1484
12880,4,1484
12881,4,1484
12882,4,1484
12883,4,1484
12884,4,1484
12885,4,1511
12886,4,1511
12887,4,1511
12888,4,1511
12889,4,1511
12890,4,1511
12891,4,1489
12892,4,1496
12893,4,1496
12894,4,1524
12895,4,1524
12896,4,1525
12897,4,1525
12898,4,1536
12899,4,1525
12900,4,1536
12901,4,1429
12902,4,1439
12903,4,1429
12904,4,1429
12905,4,1439
12906,4,1439
12907,4,1439
12908,4,1439
12909,4,1439
12910,4,1439
12911,4,1439
12912,4,1429
12913,4,1429
12914,4,1429
12915,4,1429
12916,4,1429
12917,4,1410
12918,4,1410
12919,4,1362
12920,4,1362
12921,4,1401
12922,4,1396
12923,4,1401
12924,4,1396
12925,4,1509
12926,4,1419
12927,4,1419
12928,4,1466
12929,4,1477
12930,4,1477
12931,4,1477
12932,4,1477
12933,4,1477
12934,4,1466
12935,4,1474
12936,4,1474
12937,4,1470
12938,4,1466
12939,4,1477
12940,4,1474
12941,4,1470
12942,4,1470
12943,4,1474
12944,4,1474
12945,4,1474
12946,4,1470
12947,4,1470
12948,4,1474
12949,4,1474
12950,4,1474
12951,4,1522
12952,4,1522
12953,4,1523
12954,4,1522
12955,4,1477
12956,4,1474
12957,4,1474
12958,4,1477
12959,4,1522
12960,4,1474
12961,4,1522
12962,4,1474
12963,4,1474
12964,4,1522
12965,4,1575
12966,4,1575
12967,4,1477
12968,4,1477
12969,4,1575
12970,4,1575
12971,4,1470
12972,4,1317
12973,4,1363
12974,4,1363
12975,4,1404
12976,4,1428
12977,4,1415
12978,4,1415
12979,4,1415
12980,4,1415
12981,4,1415
12982,4,1415
12983,4,1415
12984,4,1415
12985,4,1384
12986,4,1467
12987,4,1467
12988,4,1467
12989,4,1467
12990,4,1467
12991,4,1467
12992,4,1467
12993,4,1364
12994,4,1364
12995,4,1341
12996,4,1336
12997,4,1364
12998,4,1341
12999,4,1336
13000,4,1364
13001,4,1364
13002,4,1364
13003,4,1364
13004,4,1354
13005,4,1361
13006,4,1361
13007,4,1361
13008,4,1361
13009,4,1361
13010,4,1384
13011,4,1384
13012,4,1384
13013,4,1384
13014,4,1384
13015,4,1354
13016,4,1354
13017,4,1354
13018,4,1354
13019,4,1384
13020,4,1354
13021,4,1384
13022,4,1354
13023,4,1384
13024,4,1354
13025,4,1384
13026,4,1384
13027,4,1384
13028,4,1384
13029,4,1384
13030,4,1384
13031,4,1470
13032,4,1470
13033,4,1470
13034,4,1415
13035,4,1415
13036,4,1415
13037,4,1476
13038,4,1479
13039,4,1479
13040,4,1476
13041,4,1476
13042,4,1479
13043,4,1479
13044,4,1507
13045,4,1507
13046,4,1507
13047,4,1507
13048,4,1507
13049,4,1527
13050,4,1527
13051,4,1527
13052,4,1574
13053,4,1574
13054,4,1574
13055,4,1507
13056,4,1544
13057,4,1544
13058,4,1604
13059,4,1604
13060,1,1820
13061,1,1820
13062,1,1840
13063,1,1840
13064,1,1840
13065,1,1872
13066,1,1872
13067,1,1903
13068,1,1903
13069,1,1903
13070,1,1903
13071,1,1903
13072,1,1957
13073,1,1957
13074,1,1957
13075,1,1974
13076,1,1974
13077,1,1820
13078,1,1820
13079,1,1820
13080,1,1820
13081,1,1840
13082,1,1820
13083,1,1849
13084,1,1849
13085,1,1840
13086,1,1849
13087,1,1849
13088,1,1865
13089,1,1865
13090,1,1865
13091,1,1865
13092,1,1865
13093,1,1865
13094,1,1897
13095,1,1897
13096,1,1840
13097,1,1872
13098,1,1872
13099,1,1903
13100,1,1903
13101,1,1903
13102,1,1903
13103,1,1903
13104,1,1938
13105,1,1938
13106,1,1957
13107,1,1865
13108,1,1865
13109,1,1865
13110,1,1865
13111,1,1865
13112,1,1865
13113,1,1865
13114,1,1897
13115,1,1897
13116,1,1897
13117,1,1897
13118,1,1897
13119,1,1897
13120,1,1897
13121,1,1938
13122,4,1743
13123,4,1743
13124,4,1743
13125,4,1743
13126,4,1743
13127,4,1765
13128,4,1765
13129,4,1765
13130,4,1765
13131,4,1765
13132,4,1765
13133,4,1765
13134,4,1765
13135,4,1765
13136,4,1765
13137,4,1765
13138,4,1765
13139,4,1743
13140,4,1743
13141,4,1743
13142,4,1747
13143,4,1710
13144,4,1710
13145,4,1743
13146,4,1743
13147,4,1743
13148,4,1743
13149,4,1747
13150,4,1747
13151,4,1747
13152,4,1747
13153,4,1747
13154,4,1747
13155,4,1747
13156,4,1743
13157,4,1747
13158,4,1747
13159,4,1747
13160,4,1747
13161,4,1743
13162,4,1710
13163,4,1710
13164,4,1710
13165,4,1710
13166,4,1746
13167,4,1746
13168,4,1746
13169,4,1746
13170,4,1746
13171,4,1764
13172,4,1764
13173,4,1764
13174,4,1764
13175,4,1764
13176,4,1764
13177,4,1783
13178,4,1785
13179,4,1783
13180,4,1783
13181,4,1785
13182,4,1783
13183,4,1785
13184,4,1802
13185,4,1785
13186,4,1802
13187,4,1802
13188,4,1785
13189,4,1815
13190,4,1769
13191,4,1769
13192,4,1769
13193,4,1776
13194,4,1776
13195,4,1776
13196,4,1776
13197,4,1793
13198,4,1793
13199,4,1793
13200,4,1793
13201,4,1793
13202,4,1793
13203,4,1793
13204,4,1793
13205,4,1793
13206,4,1793
13207,4,1793
13208,4,1793
13209,4,1793
13210,4,1793
13211,4,1793
13212,4,1793
13213,4,1770
13214,4,1773
13215,4,1773
13216,4,1773
13217,4,1779
13218,4,1779
13219,4,1770
13220,4,1773
13221,4,1773
13222,4,1779
13223,4,1773
13224,4,1773
13225,4,1779
13226,4,1797
13227,4,1797
13228,4,1773
13229,4,1779
13230,4,1797
13231,4,1797
13232,4,1800
13233,4,1800
13234,4,1800
13235,4,1800
13236,4,1800
13237,4,1800
13238,4,1800
13239,4,1797
13240,4,1800
13241,4,1800
13242,4,1806
13243,4,1800
13244,4,1806
13245,4,1806
13246,4,1806
13247,4,1806
13248,4,1806
13249,4,1806
13250,4,1800
13251,4,1806
13252,4,1806
13253,4,1679
13254,4,1679
13255,4,1734
13256,4,1734
13257,4,1734
13258,4,1734
13259,4,1734
13260,4,1734
13261,4,1734
13262,4,1734
13263,4,1734
13264,4,1734
13265,4,1734
13266,4,1734
13267,4,1734
13268,4,1734
13269,4,1734
13270,4,1734
13271,4,1734
13272,4,1734
13273,4,1734
13274,4,1679
13275,4,1735
13276,4,1735
13277,4,1735
13278,4,1735
13279,4,1735
13280,4,1735
13281,4,1735
13282,4,1730
13283,4,1730
13284,4,1730
13285,4,1730
13286,4,1730
13287,4,1730
13288,4,1730
13289,4,1754
13290,4,1734
13291,4,1734
13292,4,1754
13293,4,1754
13294,4,1754
13295,4,1754
13296,4,1754
13297,4,1734
13298,4,1803
13299,4,1803
13300,4,1803
13301,4,1803
13302,4,1803
13303,4,1803
13304,4,1803
13305,4,1803
13306,4,1803
13307,4,1803
13308,4,1817
13309,4,1817
13310,4,1777
13311,4,1777
13312,4,1777
13313,4,1777
13314,4,1777
13315,4,1788
13316,4,1771
13317,4,1777
13318,4,1777
13319,4,1777
13320,4,1788
13321,4,1777
13322,4,1788
13323,4,1788
13324,4,1788
13325,4,1788
13326,4,1788
13327,4,1788
13328,4,1771
13329,4,1771
13330,4,1771
13331,4,1772
13332,4,1771
13333,4,1771
13334,4,1771
13335,4,1771
13336,4,1803
13337,4,1803
13338,4,1803
13339,4,1809
13340,4,1771
13341,4,1771
13342,4,1771
13343,4,1758
13344,4,1758
13345,4,1758
13346,4,1758
13347,4,1758
13348,4,1758
13349,4,1758
13350,4,1758
13351,4,1758
13352,4,1758
13353,4,1758
13354,4,1758
13355,4,1758
13356,4,1758
13357,4,1758
13358,4,1789
13359,4,1789
13360,4,1789
13361,4,1789
13362,4,1789
13363,4,1789
13364,4,1789
13365,4,1789
13366,4,1789
13367,4,1789
13368,4,1789
13369,4,1789
13370,4,1616
13371,4,1617
13372,4,1617
13373,4,1617
13374,4,1616
13375,4,1617
13376,4,1616
13377,4,1616
13378,4,1617
13379,4,1617
13380,4,1617
13381,4,1616
13382,4,1617
13383,4,1617
13384,4,1617
13385,4,1616
13386,4,1616
13387,4,1617
13388,4,1617
13389,4,1617
13390,4,1617
13391,4,1616
13392,4,1617
13393,4,1616
13394,4,1647
13395,4,1616
13396,4,1648
13397,4,1648
13398,4,1647
13399,4,1648
13400,4,1648
13401,4,1647
13402,4,1647
13403,4,1647
13404,4,1647
13405,4,1647
13406,4,1648
13407,4,1647
13408,4,1648
13409,4,1647
13410,4,1647
13411,4,1647
13412,4,1647
13413,4,1648
13414,4,1663
13415,4,1659
13416,4,1661
13417,4,1659
13418,4,1659
13419,4,1661
13420,4,1659
13421,4,1659
13422,4,1713
13423,4,1713
13424,4,1713
13425,4,1713
13426,4,1661
13427,4,1647
13428,4,1661
13429,4,1647
13430,4,1647
13431,4,1661
13432,4,1661
13433,4,1648
13434,4,1661
13435,4,1661
13436,4,1648
13437,4,1661
13438,4,1661
13439,4,1663
13440,4,1661
13441,4,1663
13442,4,1661
13443,4,1661
13444,4,1661
13445,4,1663
13446,4,1663
13447,4,1663
13448,4,1661
13449,4,1661
13450,4,1661
13451,4,1661
13452,4,1694
13453,4,1694
13454,4,1661
13455,4,1694
13456,4,1661
13457,4,1694
13458,4,1661
13459,4,1694
13460,4,1661
13461,4,1694
13462,4,1661
13463,4,1694
13464,4,1694
13465,4,1694
13466,4,1694
13467,4,1713
13468,4,1694
13469,4,1713
13470,4,1713
13471,4,1556
13472,4,1556
13473,4,1558
13474,4,1558
13475,4,1556
13476,4,1556
13477,4,1558
13478,4,1558
13479,4,1556
13480,4,1558
13481,4,1558
13482,4,1598
13483,4,1598
13484,4,1598
13485,4,1615
13486,4,1598
13487,4,1588
13488,4,1588
13489,4,1588
13490,4,1588
13491,4,1615
13492,4,1615
13493,4,1615
13494,4,1615
13495,4,1653
13496,4,1653
13497,4,1653
13498,4,1653
13499,4,1653
13500,4,1653
13501,4,1653
13502,4,1548
13503,4,1549
13504,4,1549
13505,4,1550
13506,4,1549
13507,4,1548
13508,4,1549
13509,4,1549
13510,4,1549
13511,4,1549
13512,4,1548
13513,4,1548
13514,4,1549
13515,4,1549
13516,4,1549
13517,4,1593
13518,4,1549
13519,4,1549
13520,4,1549
13521,4,1593
13522,4,1593
13523,4,1549
13524,4,1593
13525,4,1593
13526,4,1551
13527,4,1551
13528,4,1553
13529,4,1553
13530,4,1551
13531,4,1553
13532,4,1553
13533,4,1553
13534,4,1553
13535,4,1553
13536,4,1553
13537,4,1587
13538,4,1587
13539,4,1587
13540,4,1587
13541,4,1587
13542,4,1587
13543,4,1587
13544,4,1587
13545,4,1618
13546,4,1618
13547,4,1618
13548,4,1618
13549,4,1618
13550,4,1618
13551,4,1618
13552,4,1618
13553,4,1630
13554,4,1630
13555,4,1630
13556,4,1635
13557,4,1619
13558,4,1619
13559,4,1619
13560,4,1619
13561,4,1619
13562,4,1619
13563,4,1619
13564,4,1619
13565,4,1619
13566,4,1619
13567,4,1677
13568,4,1677
13569,4,1677
13570,4,1677
13571,4,1698
13572,4,1677
13573,4,1679
13574,4,1679
13575,4,1679
13576,4,1679
13577,4,1603
13578,4,1605
13579,4,1605
13580,4,1605
13581,4,1605
13582,4,1603
13583,4,1605
13584,4,1605
13585,4,1605
13586,4,1603
13587,4,1605
13588,4,1605
13589,4,1605
13590,4,1605
13591,4,1605
13592,4,1605
13593,4,1605
13594,4,1603
13595,4,1605
13596,4,1605
13597,4,1652
13598,4,1652
13599,4,1603
13600,4,1603
13601,4,1652
13602,4,1603
13603,4,1652
13604,4,1652
13605,4,1677
13606,4,1652
13607,4,1603
13608,4,1652
13609,4,1677
13610,4,1635
13611,4,1635
13612,4,1635
13613,4,1635
13614,4,1635
13615,4,1635
13616,4,1635
13617,4,1635
13618,4,1635
13619,4,1635
13620,4,1635
13621,4,1635
13622,4,1635
13623,4,1635
13624,4,1635
13625,4,1658
13626,4,1658
13627,4,1658
13628,4,1658
13629,4,1658
13630,4,1658
13631,4,1658
13632,4,1658
13633,4,1658
13634,4,1528
13635,4,1534
13636,4,1528
13637,4,1528
13638,4,1534
13639,4,1528
13640,4,1528
13641,4,1528
13642,4,1528
13643,4,1534
13644,4,1528
13645,4,1528
13646,4,1528
13647,4,1534
13648,4,1595
13649,4,1595
13650,4,1531
13651,4,1531
13652,4,1531
13653,4,1531
13654,4,1533
13655,4,1533
13656,4,1533
13657,4,1546
13658,4,1546
13659,4,1546
13660,4,1546
13661,4,1533
13662,4,1533
13663,4,1546
13664,4,1546
13665,4,1546
13666,4,1533
13667,4,1533
13668,4,1546
13669,4,1546
13670,4,1569
13671,4,1569
13672,4,1573
13673,4,1573
13674,4,1573
13675,4,1569
13676,4,1569
13677,4,1573
13678,4,1573
13679,4,1573
13680,4,1573
13681,4,1569
13682,4,1569
13683,4,1573
13684,4,1573
13685,4,1595
13686,4,1595
13687,4,1595
13688,4,1595
13689,4,1595
13690,4,1595
13691,4,1595
13692,4,1595
13693,4,1595
13694,4,1595
13695,4,1564
13696,4,1565
13697,4,1565
13698,4,1564
13699,4,1565
13700,4,1565
13701,4,1564
13702,4,1564
13703,4,1579
13704,4,1565
13705,4,1565
13706,4,1565
13707,4,1565
13708,4,1564
13709,4,1564
13710,4,1591
13711,4,1591
13712,4,1591
13713,4,1591
13714,4,1564
13715,4,1579
13716,4,1564
13717,4,1591
13718,4,1591
13719,4,1591
13720,4,1579
13721,4,1591
13722,4,1564
13723,4,1564
13724,4,1535
13725,4,1537
13726,4,1538
13727,4,1539
13728,4,1539
13729,4,1535
13730,4,1537
13731,4,1535
13732,4,1535
13733,4,1539
13734,4,1538
13735,4,1538
13736,4,1535
13737,4,1535
13738,4,1557
13739,4,1557
13740,4,1557
13741,4,1557
13742,4,1557
13743,4,1557
13744,4,1535
13745,4,1538
13746,4,1566
13747,4,1566
13748,4,1566
13749,4,1566
13750,4,1570
13751,4,1570
13752,4,1571
13753,4,1571
13754,4,1566
13755,4,1566
13756,4,1571
13757,4,1571
13758,4,1566
13759,4,1566
13760,4,1570
13761,4,1570
13762,4,1571
13763,4,1571
13764,4,1566
13765,4,1566
13766,4,1570
13767,4,1592
13768,4,1594
13769,4,1571
13770,4,1594
13771,4,1571
13772,4,1594
13773,4,1571
13774,4,1571
13775,4,1571
13776,4,1571
13777,4,1594
13778,4,1594
13779,4,1571
13780,4,1594
13781,4,1594
13782,4,1393
13783,4,1393
13784,4,1393
13785,4,1393
13786,4,1393
13787,4,1393
13788,4,1393
13789,4,1438
13790,4,1438
13791,4,1438
13792,4,1438
13793,4,1438
13794,4,1395
13795,4,1395
13796,4,1395
13797,4,1395
13798,4,1395
13799,4,1395
13800,4,1426
13801,4,1426
13802,4,1426
13803,4,1426
13804,4,1426
13805,4,1426
13806,4,1426
13807,4,1426
13808,4,1426
13809,4,1426
13810,4,1390
13811,4,1367
13812,4,1367
13813,4,1400
13814,4,1400
13815,4,1434
13816,4,1434
13817,4,1434
13818,4,1390
13819,4,1390
13820,4,1390
13821,4,1390
13822,4,1390
13823,4,1390
13824,4,1390
13825,4,1390
13826,4,1390
13827,4,1421
13828,4,1390
13829,4,1421
13830,4,1445
13831,4,1445
13832,4,1448
13833,4,1400
13834,4,1426
13835,4,1426
13836,4,1465
13837,4,1465
13838,4,1465
13839,4,1465
13840,4,1465
13841,4,1465
13842,4,1465
13843,4,1465
13844,4,1465
13845,4,1465
13846,4,1465
13847,4,1491
13848,4,1491
13849,4,1491
13850,4,1491
13851,4,1491
13852,4,1491
13853,4,1491
13854,4,1491
13855,4,1491
13856,4,1491
13857,4,1464
13858,4,1464
13859,4,1464
13860,4,1464
13861,4,1464
13862,4,1464
13863,4,1464
13864,4,1464
13865,4,1464
13866,4,1464
13867,4,1464
13868,4,1464
13869,4,1464
13870,4,1464
13871,4,1492
13872,4,1492
13873,4,1492
13874,4,1492
13875,4,1492
13876,4,1451
13877,4,1453
13878,4,1453
13879,4,1463
13880,4,1463
13881,4,1453
13882,4,1453
13883,4,1463
13884,4,1463
13885,4,1453
13886,4,1463
13887,4,1463
13888,4,1453
13889,4,1453
13890,4,1463
13891,4,1463
13892,4,1453
13893,4,1453
13894,4,1453
13895,4,1463
13896,4,1463
13897,4,1463
13898,4,1453
13899,4,1453
13900,4,1453
13901,4,1493
13902,4,1493
13903,4,1453
13904,4,1493
13905,4,1453
13906,4,1493
13907,4,1453
13908,4,1451
13909,4,1501
13910,4,1501
13911,4,1501
13912,4,1505
13913,4,1501
